g_adr_sk,g_line1_adr,g_line2_adr,g_line3_adr,g_line4_adr,g_city_nam,g_town_cd,g_us_state_cd,g_zip5_cd,g_zip4_cd,g_cntry_cd,g_cnty_cd,g_usps_adr_vrfy_cd,g_usps_line1_adr,g_usps_line2_adr,g_lat_num,g_lon_num,g_cmn_enty_ty_cd,g_dstct_ofc_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts,g_dummy_ind,g_dummy_ts,g_dummy_user_id
11791241,4909 Shelburne St.,,,,Bismarck,,ND,58503,5605,USA,008,,,,46.8595,-100.7759,P,07,0,JLWILKE,14-MAY-14 01.01.47.827000000 PM,JLWILKE,14-MAY-14 01.01.47.827000000 PM,N,,
11791242,4909 Shelburne St.,,,,Bismarck,,ND,58503,5605,USA,008,,,,46.8595,-100.7759,P,55,0,JLWILKE,14-MAY-14 01.01.47.985000000 PM,JLWILKE,14-MAY-14 01.01.47.985000000 PM,N,,
11791243,4909 Shelburne St.,,,,Bismarck,,ND,58503,5605,USA,008,,,,46.8595,-100.7759,P,55,0,JLWILKE,14-MAY-14 01.01.48.149000000 PM,JLWILKE,14-MAY-14 01.01.48.149000000 PM,N,,
11792024,500 Grant St,,,,Pittsburgh,,PA,15258,,,,00,500 Grant St,,40.4432,-79.955,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,JLWILKE,16-MAY-14 09.49.47.732000000 AM,N,,
11792025,801 Page Dr,,,,Fargo,,ND,58103,,USA,009,,,,46.8663,-96.8277,P,05,1,JLWILKE,03-MAY-16 08.10.50.138000000 AM,JLWILKE,16-MAY-14 09.49.47.745000000 AM,N,,
11792026,801 Page Dr,,,,Fargo,,ND,58103,,USA,009,,,,46.8663,-96.8277,P,55,1,JLWILKE,03-MAY-16 08.10.50.150000000 AM,JLWILKE,16-MAY-14 09.49.47.771000000 AM,N,,
11792027,801 Page Dr,,,,Fargo,,ND,58103,,USA,009,,,,46.8663,-96.8277,P,55,1,JLWILKE,03-MAY-16 08.10.50.134000000 AM,JLWILKE,16-MAY-14 09.49.47.785000000 AM,N,,
11792096,1007 18th St NW,,,,Mandan,,ND,58554,1639,USA,030,,,,46.8409,-100.9075,P,07,0,JLWILKE,16-MAY-14 10.39.42.726000000 AM,JLWILKE,16-MAY-14 10.39.42.726000000 AM,N,,
11792097,1007 18th St NW,,,,Mandan,,ND,58554,1639,USA,030,,,,46.8409,-100.9075,P,55,0,JLWILKE,16-MAY-14 10.39.42.740000000 AM,JLWILKE,16-MAY-14 10.39.42.740000000 AM,N,,
11792098,1007 18th St NW,,,,Mandan,,ND,58554,1639,USA,030,,,,46.8409,-100.9075,P,55,0,JLWILKE,16-MAY-14 10.39.42.755000000 AM,JLWILKE,16-MAY-14 10.39.42.755000000 AM,N,,
11792099,109 1st St NW,,,,Mandan,,ND,58554,,,030,00,109 1st St NW,,46.8271,-100.891,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.18.07.000000000 PM,JLWILKE,16-MAY-14 10.39.42.796000000 AM,N,,
11792129,333 N 4th St,,,,Bismarck,,ND,58501,,,008,00,333 N 4th St,,46.808,-100.785,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.15.17.000000000 PM,BSKACHENKO,16-MAY-14 10.57.59.343000000 AM,N,,
11792130,1929 N Washington St,Ste A,,,Bismarck,,ND,58501,1690,USA,008,,,,46.8265,-100.7938,P,07,0,BSKACHENKO,16-MAY-14 10.57.59.362000000 AM,BSKACHENKO,16-MAY-14 10.57.59.362000000 AM,N,,
11792131,1929 N Washington St,Ste A,,,Bismarck,,ND,58501,1690,USA,008,,,,46.8265,-100.7938,P,55,0,BSKACHENKO,16-MAY-14 10.57.59.401000000 AM,BSKACHENKO,16-MAY-14 10.57.59.401000000 AM,N,,
11792132,1929 N Washington St,Ste A,,,Bismarck,,ND,58501,1690,USA,008,,,,46.8265,-100.7938,P,55,0,BSKACHENKO,16-MAY-14 10.57.59.421000000 AM,BSKACHENKO,16-MAY-14 10.57.59.421000000 AM,N,,
11792270,1836 Raven Dr,,,,Bismarck,,ND,58501,1223,USA,008,,,,46.8249,-100.8166,P,55,0,WFSCHUMACHER,16-MAY-14 12.00.15.708000000 PM,WFSCHUMACHER,16-MAY-14 12.00.15.708000000 PM,N,,
11792271,1836 Raven Dr,,,,Bismarck,,ND,58501,1223,USA,008,,,,46.8249,-100.8166,P,55,0,WFSCHUMACHER,16-MAY-14 12.00.15.722000000 PM,WFSCHUMACHER,16-MAY-14 12.00.15.722000000 PM,N,,
11792272,2900 N Washington,,,,Bismarck,,ND,58501,,,008,00,2900 N Washington,,46.8386,-100.794,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.15.17.000000000 PM,WFSCHUMACHER,16-MAY-14 12.00.15.774000000 PM,N,,
11792273,1836 Raven Dr,,,,Bismarck,,ND,58501,1223,USA,008,,,,46.8249,-100.8166,P,07,0,WFSCHUMACHER,16-MAY-14 12.00.15.788000000 PM,WFSCHUMACHER,16-MAY-14 12.00.15.788000000 PM,N,,
11792586,3101 N Broadway,,,,Fargo,,ND,58102,,,009,00,3101 N Broadway,,46.9171,-96.7871,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.16.33.000000000 PM,WFSCHUMACHER,16-MAY-14 03.28.12.524000000 PM,N,,
11792587,2506 35th Ave S,,,,Fargo,,ND,58104,,USA,009,,,,46.8273,-96.8208,P,05,0,JLWILKE,07-FEB-17 08.52.56.677000000 AM,WFSCHUMACHER,16-MAY-14 03.28.12.537000000 PM,N,,
11792588,2506 35th Ave S,,,,Fargo,,ND,58104,,USA,009,,,,46.8273,-96.8208,P,55,0,JLWILKE,07-FEB-17 08.52.56.686000000 AM,WFSCHUMACHER,16-MAY-14 03.28.12.550000000 PM,N,,
11792589,2506 35th Ave S,,,,Fargo,,ND,58104,,USA,009,,,,46.8273,-96.8208,P,55,0,JLWILKE,07-FEB-17 08.52.56.682000000 AM,WFSCHUMACHER,16-MAY-14 03.28.12.564000000 PM,N,,
11794855,700 E Sioux Ave,,,,Pierre,,SD,57501,,,,00,700 E Sioux Ave,,44.3626,-100.346,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,JMLAGRO,23-MAY-14 12.31.41.323000000 PM,N,,
11794856,202 Island Dr,Ste 1,,,Fort Pierre,,SD,57532,7303,USA,999,,,,44.369,-100.3755,P,56,1,SKOEHLY,05-MAR-15 08.56.50.888000000 AM,JMLAGRO,23-MAY-14 12.31.41.330000000 PM,N,,
11794857,210 N Broadway Ave,,,,Miller,,SD,57362,1414,USA,999,,,,44.5176,-98.9884,P,56,1,SKOEHLY,05-MAR-15 08.56.50.894000000 AM,JMLAGRO,23-MAY-14 12.31.41.338000000 PM,N,,
11794858,210 N Broadway Ave,,,,Miller,,SD,57362,1414,USA,999,,,,44.5176,-98.9884,P,56,1,SKOEHLY,05-MAR-15 08.56.50.891000000 AM,JMLAGRO,23-MAY-14 12.31.41.355000000 PM,N,,
11798243,800 3rd Ave SW,,,,Rugby,,ND,58368,,USA,035,,,,48.3628,-99.999,P,02,4,DMOCK,05-NOV-15 03.21.56.746000000 PM,JOYSPEZIALE,03-JUN-14 03.49.32.559000000 PM,N,,
11798244,800 S Main Ave,,,,Rugby,,ND,58368,2118,USA,035,,,,48.3624,-99.9963,P,55,4,DMOCK,05-NOV-15 03.21.56.680000000 PM,JOYSPEZIALE,03-JUN-14 03.49.32.773000000 PM,N,,
11798245,800 S Main Ave,,,,Rugby,,ND,58368,2118,USA,035,,,,48.3624,-99.9963,P,55,4,DMOCK,05-NOV-15 03.21.56.614000000 PM,JOYSPEZIALE,03-JUN-14 03.49.33.052000000 PM,N,,
11798246,301 Roosevelt Ave,,,,Maddock,,ND,58348,7138,USA,003,,,,47.9604,-99.5228,P,03,1,DMOCK,05-NOV-15 03.23.17.672000000 PM,JOYSPEZIALE,03-JUN-14 03.49.37.219000000 PM,N,,
11798247,800 S Main Ave,,,,Rugby,,ND,58368,2118,USA,035,,,,48.3624,-99.9963,P,55,1,DMOCK,05-NOV-15 03.23.17.663000000 PM,JOYSPEZIALE,03-JUN-14 03.49.37.374000000 PM,N,,
11798248,800 S Main Ave,,,,Rugby,,ND,58368,2118,USA,035,,,,48.3624,-99.9963,P,55,1,DMOCK,05-NOV-15 03.23.17.632000000 PM,JOYSPEZIALE,03-JUN-14 03.49.37.441000000 PM,N,,
11798249,800 S Main Ave,,,,Rugby,,ND,58368,2118,USA,035,,,,48.3624,-99.9963,P,55,3,DMOCK,05-NOV-15 03.22.37.680000000 PM,JOYSPEZIALE,03-JUN-14 03.49.39.493000000 PM,N,,
11798250,800 S Main Ave,,,,Rugby,,ND,58368,2118,USA,035,,,,48.3624,-99.9963,P,55,3,DMOCK,05-NOV-15 03.22.37.646000000 PM,JOYSPEZIALE,03-JUN-14 03.49.39.557000000 PM,N,,
11798251,215 Main St SE,,,,Dunseith,,ND,58329,,USA,040,,,,48.8524,-100.041,P,03,3,DMOCK,05-NOV-15 03.22.37.712000000 PM,JOYSPEZIALE,03-JUN-14 03.49.39.788000000 PM,N,,
11800138,"430 North Wabasha Street, Suite 302",,,,St Paul,,MN,55101,4438,,,00,"430 North Wabasha Street, Suite 302",,44.9509,-93.0995,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,ZOEASANDY,06-JUN-14 01.20.07.895000000 PM,N,,
11800139,801 Broadway N,,,,Fargo,,ND,58102,3641,USA,009,,,,46.8849,-96.7876,P,05,2,THENDERSON,21-AUG-15 08.18.27.262000000 AM,ZOEASANDY,06-JUN-14 01.20.07.914000000 PM,N,,
11800140,801 North Broadway,,,,Fargo,,ND,58102,0605,USA,009,,,,46.8849,-96.7876,P,55,2,DAVIDWOEHL,29-FEB-16 10.26.02.129000000 AM,ZOEASANDY,06-JUN-14 01.20.07.974000000 PM,N,,
11800141,PO Box 2168,,,,Fargo,,ND,58107,2168,USA,009,,,,46.8782,-96.7895,P,55,2,DAVIDWOEHL,29-FEB-16 10.26.02.060000000 AM,ZOEASANDY,06-JUN-14 01.20.08.089000000 PM,N,,
11800560,3001 S Columbia Rd,Ste C,,,Grand Forks,,ND,58201,6064,USA,018,,,,47.8908,-97.0664,P,04,3,NEERUSHARMA,27-JUL-15 02.15.42.999000000 PM,KARCHARVAT,07-JUN-14 11.07.34.405000000 AM,N,,
11800561,3001 S Columbia Rd,Ste C,,,Grand Forks,,ND,58201,6064,USA,018,,,,47.8908,-97.0664,P,55,3,NEERUSHARMA,27-JUL-15 02.15.43.037000000 PM,KARCHARVAT,07-JUN-14 11.07.34.503000000 AM,N,,
11800562,3001 S Columbia Rd,Ste C,,,Grand Forks,,ND,58201,6064,USA,018,,,,47.8908,-97.0664,P,55,3,NEERUSHARMA,27-JUL-15 02.15.43.029000000 PM,KARCHARVAT,07-JUN-14 11.07.34.530000000 AM,N,,
11801362,430 North Wabasha Street,,,,Saint Paul,,MN,55101,,,,00,430 North Wabasha Street,,44.9509,-93.0995,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,PJHEID,10-JUN-14 08.26.56.148000000 AM,N,,
11801363,315 E Caledonia Ave,,,,Hillsboro,,ND,58045,4701,USA,049,,,,47.4035,-97.0564,P,05,4,MMANYGUNS,29-JUN-15 01.42.44.044000000 PM,PJHEID,10-JUN-14 08.26.56.168000000 AM,N,,
11801364,315 E Caledonia Ave,,,,Hillsboro,,ND,58045,4701,USA,049,,,,47.4035,-97.0564,P,55,4,MMANYGUNS,29-JUN-15 01.42.44.001000000 PM,PJHEID,10-JUN-14 08.26.56.231000000 AM,N,,
11801365,PO Box 2168,,,,Fargo,,ND,58107,2168,USA,009,,,,46.8782,-96.7895,P,55,4,CJFRANCIS,10-MAR-16 01.49.51.449000000 PM,PJHEID,10-JUN-14 08.26.56.327000000 AM,N,,
11801377,336 Main Street,,,,Forman,,ND,58032,0184,USA,041,,,,46.085,-97.6415,P,55,3,RSMART33,20-OCT-16 03.38.52.269000000 PM,PJHEID,10-JUN-14 08.39.07.670000000 AM,N,,
11801378,PO Box 2168,,,,Fargo,,ND,58107,2168,USA,009,,,,46.8782,-96.7895,P,55,3,RSMART33,20-OCT-16 03.38.52.225000000 PM,PJHEID,10-JUN-14 08.39.07.831000000 AM,N,,
11801379,430 North Wabasha Street,,,,Saint Paul,,MN,55101,4438,,,00,430 North Wabasha Street,,44.9509,-93.0995,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,PJHEID,10-JUN-14 08.39.08.059000000 AM,N,,
11801380,336 Main Street,,,,Forman,,ND,58032,0184,USA,041,,,,46.085,-97.6415,P,05,3,RSMART33,20-OCT-16 03.38.52.262000000 PM,PJHEID,10-JUN-14 08.39.08.091000000 AM,N,,
11801443,430 North Wabasha Street,,,,St. Paul,,MN,55101,,,054,00,430 North Wabasha Street,,44.9509,-93.0995,P,,0,INC0414964_CNTY_CD_UPD,07-MAR-23 09.36.16.000000000 AM,JMLAGRO,10-JUN-14 10.03.19.148000000 AM,N,,
11801444,141 Main Street,,,,Ellendale,,ND,58436,7101,USA,011,,,,46.0016,-98.5265,P,06,4,DMOCK,12-NOV-15 01.56.20.403000000 PM,JMLAGRO,10-JUN-14 10.03.19.193000000 AM,N,,
11801445,141 Main Street,,,,Ellendale,,ND,58436,7101,USA,011,,,,46.0016,-98.5265,P,55,4,DMOCK,12-NOV-15 01.56.20.370000000 PM,JMLAGRO,10-JUN-14 10.03.19.328000000 AM,N,,
11801446,PO Box 2168,,,,Fargo,,ND,58107,2168,USA,009,,,,46.8782,-96.7895,P,55,4,DMOCK,12-NOV-15 01.56.20.337000000 PM,JMLAGRO,10-JUN-14 10.03.19.436000000 AM,N,,
11801901,201 4th Ave,Ste 1,,,Enderlin,,ND,58027,1325,USA,037,,,,46.6237,-97.6012,P,55,2,THENDERSON,21-AUG-15 10.40.36.410000000 AM,KWOODALL,10-JUN-14 02.30.44.893000000 PM,N,,
11801902,PO Box 2168,,,,Fargo,,ND,58107,2168,USA,009,,,,46.8782,-96.7895,P,55,2,CJFRANCIS,24-MAR-16 03.31.35.591000000 PM,KWOODALL,10-JUN-14 02.30.45.084000000 PM,N,,
11801903,430 North Wabasha Street,,,,Saint Paul,,MN,55101,,,,00,430 North Wabasha Street,,44.9509,-93.0995,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,KWOODALL,10-JUN-14 02.30.45.283000000 PM,N,,
11801904,201 4th Ave,Ste 1,,,Enderlin,,ND,58027,1325,USA,037,,,,46.6237,-97.6012,P,05,2,THENDERSON,21-AUG-15 10.40.36.404000000 AM,KWOODALL,10-JUN-14 02.30.45.308000000 PM,N,,
11802116,2801 University Dr S,,,,Fargo,,ND,58103,6029,USA,009,,,,46.8365,-96.7991,P,05,1,THENDERSON,21-AUG-15 08.23.07.420000000 AM,PJHEID,10-JUN-14 11.09.52.054000000 PM,N,,
11802117,2801 University Dr S,,,,Fargo,,ND,58103,6029,USA,009,,,,46.8365,-96.7991,P,55,1,THENDERSON,21-AUG-15 08.23.07.391000000 AM,PJHEID,10-JUN-14 11.09.52.078000000 PM,N,,
11802118,PO Box 2168,,,,Fargo,,ND,58107,2168,USA,009,,,,46.8782,-96.7895,P,55,1,AYARBROUGH,02-MAY-16 07.52.50.868000000 AM,PJHEID,10-JUN-14 11.09.52.157000000 PM,N,,
11802119,430 North Wabasha Street,,,,Fargo,,ND,55101,,,009,00,430 North Wabasha Street,,44.9509,-93.0995,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.16.33.000000000 PM,PJHEID,10-JUN-14 11.09.52.278000000 PM,N,,
11802156,"430 North Wabasha Street, Suite 302",,,,Saint Paul,,MN,55101,,,,00,"430 North Wabasha Street, Suite 302",,44.9509,-93.0995,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,PJHEID,11-JUN-14 08.48.42.781000000 AM,N,,
11802157,1720 University Drive South,,,,Fargo,,ND,58103,4940,USA,009,,,,46.8553,-96.7985,P,05,2,DAVIDWOEHL,29-FEB-16 10.28.01.695000000 AM,PJHEID,11-JUN-14 08.48.42.813000000 AM,N,,
11802158,1720 University Drive South,,,,Fargo,,ND,58103,4940,USA,009,,,,46.8553,-96.7985,P,55,2,DAVIDWOEHL,29-FEB-16 10.28.01.639000000 AM,PJHEID,11-JUN-14 08.48.42.898000000 AM,N,,
11802159,PO Box 2168,,,,Fargo,,ND,58107,2168,USA,009,,,,46.8782,-96.7895,P,55,2,DAVIDWOEHL,29-FEB-16 10.28.01.588000000 AM,PJHEID,11-JUN-14 08.48.42.989000000 AM,N,,
11804871,430 North Wabasha Street,,,,Saint Pual,,MN,55101,,,,00,430 North Wabasha Street,,44.9509,-93.0995,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,JMLAGRO,18-JUN-14 03.29.09.561000000 PM,N,,
11804872,401 12th St N,,,,Wheaton,,MN,56296,,USA,999,,,,45.8086,-96.5006,P,54,3,JMLAGRO,04-AUG-15 10.12.21.099000000 AM,JMLAGRO,18-JUN-14 03.29.09.574000000 PM,N,,
11804873,401 12th St N,,,,Wheaton,,MN,56296,,USA,999,,,,45.8086,-96.5006,P,54,3,JMLAGRO,04-AUG-15 10.12.21.067000000 AM,JMLAGRO,18-JUN-14 03.29.09.595000000 PM,N,,
11804874,PO Box 2168,,,,Fargo,,ND,58107,2168,USA,009,,,,46.8782,-96.7895,P,55,3,RSMART56,24-OCT-16 02.14.59.242000000 PM,JMLAGRO,18-JUN-14 03.29.09.692000000 PM,N,,
11804879,401 12th Street North,,,,Wheaton,,MN,56296,1070,USA,054,,,,45.809,-96.5006,P,54,3,DAVIDWOEHL,16-MAR-16 11.00.08.170000000 AM,JMLAGRO,18-JUN-14 03.47.19.714000000 PM,N,,
11804880,401 12th Street North,,,,Wheaton,,MN,56296,1070,USA,054,,,,45.809,-96.5006,P,54,3,DAVIDWOEHL,16-MAR-16 11.00.08.072000000 AM,JMLAGRO,18-JUN-14 03.47.19.792000000 PM,N,,
11804881,430 North Wabasha Street,,,,Saint Paul,,MN,55101,,,,00,430 North Wabasha Street,,44.9509,-93.0995,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,JMLAGRO,18-JUN-14 03.47.20.010000000 PM,N,,
11804882,401 12th Street North,,,,Wheaton,,MN,56296,1070,USA,054,,,,45.809,-96.5006,P,54,3,DAVIDWOEHL,16-MAR-16 11.00.08.126000000 AM,JMLAGRO,18-JUN-14 03.47.20.025000000 PM,N,,
11807206,430 North Wabasha Street,,,,Saint Paul,,MN,55101,,,,00,430 North Wabasha Street,,44.9509,-93.0995,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,KWOODALL,24-JUN-14 01.39.08.263000000 PM,N,,
11807207,401 12th St N,,,,Wheaton,,MN,56296,,USA,999,,,,45.8086,-96.5006,P,54,0,KWOODALL,24-JUN-14 01.39.08.286000000 PM,KWOODALL,24-JUN-14 01.39.08.286000000 PM,N,,
11807208,401 12th St N,,,,Wheaton,,MN,56296,,USA,999,,,,45.8086,-96.5006,P,54,0,KWOODALL,24-JUN-14 01.39.08.358000000 PM,KWOODALL,24-JUN-14 01.39.08.358000000 PM,N,,
11807209,401 12th St N,,,,Wheaton,,MN,56296,,USA,999,,,,45.8086,-96.5006,P,54,0,KWOODALL,24-JUN-14 01.39.08.529000000 PM,KWOODALL,24-JUN-14 01.39.08.529000000 PM,N,,
11810349,430 North Wabasha Street,,,,Saint Paul,,MN,55101,,,,00,430 North Wabasha Street,,44.9509,-93.0995,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,JMLAGRO,01-JUL-14 03.35.38.438000000 PM,N,,
11810350,120 Labree Ave S,,,,Thief River Falls,,MN,56701,2819,USA,999,,,,48.1166,-96.1798,P,54,7,JMLAGRO,06-OCT-14 01.30.42.486000000 PM,JMLAGRO,01-JUL-14 03.35.38.454000000 PM,N,,
11810351,120 Labree Ave S,,,,Thief River Falls,,MN,56701,2819,USA,999,,,,48.1166,-96.1798,P,54,7,JMLAGRO,06-OCT-14 01.30.42.371000000 PM,JMLAGRO,01-JUL-14 03.35.38.549000000 PM,N,,
11810352,PO Box 2168,,,,Fargo,,ND,58107,2168,USA,009,,,,46.8782,-96.7895,P,55,7,THENDERSON,29-APR-16 08.10.29.514000000 AM,JMLAGRO,01-JUL-14 03.35.38.646000000 PM,N,,
11814270,406 Main Avenue,,,,Fargo,,ND,58103,,,009,00,406 Main Avenue,,46.874,-96.7852,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.16.33.000000000 PM,JMLAGRO,11-JUL-14 07.32.15.174000000 AM,N,,
11814271,715 11th St N,Ste 106B,,,Moorhead,,MN,56560,2000,USA,054,,,,46.8829,-96.7627,P,54,0,INC0414964_CNTY_CD_UPD,07-MAR-23 09.36.10.000000000 AM,JMLAGRO,11-JUL-14 07.32.15.189000000 AM,N,,
11814272,715 11th St N,Ste 106B,,,Moorhead,,MN,56560,2000,USA,054,,,,46.8829,-96.7627,P,54,0,INC0414964_CNTY_CD_UPD,07-MAR-23 09.36.10.000000000 AM,JMLAGRO,11-JUL-14 07.32.15.298000000 AM,N,,
11814273,301 Np Ave N,,,,Fargo,,ND,58102,4835,USA,009,,,,46.876,-96.7835,P,55,0,JMLAGRO,11-JUL-14 07.32.15.319000000 AM,JMLAGRO,11-JUL-14 07.32.15.319000000 AM,N,,
11816772,1301 PENNSYLVANIA AVENUE,,,,FORT WORTH,,TX,76104,2122,USA,054,,,,32.7383,-97.3394,P,50,2,DMOCK,22-MAY-19 07.59.02.297000000 AM,JUDITHSZEGEDI,18-JUL-14 12.34.47.138000000 PM,N,,
11816773,500 E. BORDER STREET,,,,ARLINGTON,,TX,76010,7445,USA,054,,,,32.7334,-97.1022,P,50,2,DMOCK,22-MAY-19 07.59.02.257000000 AM,JUDITHSZEGEDI,18-JUL-14 12.34.47.257000000 PM,N,,
11816774,P.O BOX 916063,,,,FORT WORTH,,TX,76191,6063,USA,054,,,,32.8068,-97.3515,P,50,2,DMOCK,22-MAY-19 07.59.02.204000000 AM,JUDITHSZEGEDI,18-JUL-14 12.34.47.353000000 PM,N,,
11816775,"2200 ROSS AVENUE, 8TH FLOOR",,,,DALLAS,,TX,75201,,,,00,"2200 ROSS AVENUE, 8TH FLOOR",,32.788,-96.7976,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,JUDITHSZEGEDI,18-JUL-14 12.34.47.509000000 PM,N,,
11816858,1200 S 7th St,,,,Oakes,,ND,58474,2401,USA,011,,,,46.132,-98.0905,P,55,4,CAROLREEVES,05-JUN-15 08.54.47.582000000 AM,SHERSAYLER,18-JUL-14 03.31.04.293000000 PM,N,,
11816859,1200 S 7th St,,,,Oakes,,ND,58474,2401,USA,011,,,,46.132,-98.0905,P,55,4,CAROLREEVES,05-JUN-15 08.54.47.576000000 AM,SHERSAYLER,18-JUL-14 03.31.04.379000000 PM,N,,
11816860,7781 solutions Center,,,,Chicago,,IL,60677,,,,00,7781 solutions Center,,41.8819,-87.6369,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,SHERSAYLER,18-JUL-14 03.31.04.410000000 PM,N,,
11816861,1200 S 7th St,,,,Oakes,,ND,58474,2401,USA,011,,,,46.132,-98.0905,P,06,4,CAROLREEVES,05-JUN-15 08.54.47.579000000 AM,SHERSAYLER,18-JUL-14 03.31.04.450000000 PM,N,,
11817963,207 East Ash St,,,,Goldsboro,,NC,27533,,,,00,207 East Ash St,,35.3851,-77.9933,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,MAGDALENAHANUSIA,24-JUL-14 11.07.08.543000000 AM,N,,
11817964,2700 Wayne Memorial Dr,,,,Goldsboro,,NC,27534,,USA,999,,,,35.4166,-77.937,P,34,1,MMANYGUNS,10-MAR-15 12.04.55.263000000 PM,MAGDALENAHANUSIA,24-JUL-14 11.07.08.554000000 AM,N,,
11817965,2700 Wayne Memorial Dr,,,,Goldsboro,,NC,27534,,USA,999,,,,35.4166,-77.937,P,34,1,MMANYGUNS,10-MAR-15 12.04.55.311000000 PM,MAGDALENAHANUSIA,24-JUL-14 11.07.08.665000000 AM,N,,
11817966,2700 Wayne Memorial Dr,,,,Goldsboro,,NC,27534,,USA,999,,,,35.4166,-77.937,P,34,1,MMANYGUNS,10-MAR-15 12.04.55.314000000 PM,MAGDALENAHANUSIA,24-JUL-14 11.07.08.677000000 AM,N,,
11818508,420 MONTGOMERY STREET,,,,SAN FRANCISCO,,CA,94104,,,,00,420 MONTGOMERY STREET,,37.7931,-122.402,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,IFRANKHAN,25-JUL-14 03.59.39.361000000 PM,N,,
11818509,1700 SOUTH TAMIAMI TRAIL,,,,SARAOSTA,,FL,34239,3509,USA,054,,,,27.3178,-82.5298,P,37,2,ANNDOLL,17-JAN-17 12.16.38.523000000 PM,IFRANKHAN,25-JUL-14 03.59.39.381000000 PM,N,,
11818510,PO Box 863413,,,,Orlando,,FL,32886,3413,USA,999,,,,29.2801,-82.4615,P,37,2,KARINARUIZ,29-AUG-14 12.59.05.162000000 PM,IFRANKHAN,25-JUL-14 03.59.39.480000000 PM,N,,
11818511,PO Box 863413,,,,Orlando,,FL,32886,3413,USA,999,,,,29.2801,-82.4615,P,37,2,KARINARUIZ,29-AUG-14 12.59.05.042000000 PM,IFRANKHAN,25-JUL-14 03.59.39.640000000 PM,N,,
11819632,600 Demers Ave,,,,Grand Forks,,ND,58201,,,018,00,600 Demers Ave,,47.9228,-97.0338,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.17.01.000000000 PM,DOMINICKNGANTOU,31-JUL-14 11.33.38.958000000 AM,N,,
11819633,1001 7th St NE,,,,Devils Lake,,ND,58301,,USA,036,,,,48.1149,-98.8499,P,03,1,SKOEHLY,21-DEC-15 09.51.35.444000000 AM,DOMINICKNGANTOU,31-JUL-14 11.33.38.990000000 AM,N,,
11819634,1001 7th St NE,,,,Devils Lake,,ND,58301,,USA,036,,,,48.1149,-98.8499,P,55,1,SKOEHLY,21-DEC-15 09.51.35.498000000 AM,DOMINICKNGANTOU,31-JUL-14 11.33.39.006000000 AM,N,,
11819635,PO Box 13780,,,,Grand Forks,,ND,58208,3780,USA,018,,,,47.9252,-97.0325,P,55,1,USHASHA,29-JUN-15 11.28.29.253000000 AM,DOMINICKNGANTOU,31-JUL-14 11.33.39.022000000 AM,N,,
11821178,"50 S. 6TH ST, SUITE 1000",,,,MINNEAPOLIS,,MN,55402,1540,,,00,"50 S. 6TH ST, SUITE 1000",,44.9769,-93.2693,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,JOYSPEZIALE,12-AUG-14 11.49.44.769000000 AM,N,,
11821179,9875 HOSPITAL DRIVE,,,,MAPLE GROVE,,MN,55369,4648,USA,054,,,,45.1332,-93.4794,P,54,1,DMOCK,30-MAY-19 12.39.24.383000000 PM,JOYSPEZIALE,12-AUG-14 11.49.44.781000000 AM,N,,
11821180,3300 OAKDALE AVENUE NORTH,,,,ROBBINSDALE,,MN,55422,2926,USA,054,,,,45.0149,-93.323,P,54,1,DMOCK,30-MAY-19 12.39.24.344000000 PM,JOYSPEZIALE,12-AUG-14 11.49.44.895000000 AM,N,,
11821181,3300 OAKDALE AVENUE NORTH,,,,ROBBINSDALE,,MN,55422,2926,USA,054,,,,45.0149,-93.323,P,54,1,DMOCK,30-MAY-19 12.39.24.414000000 PM,JOYSPEZIALE,12-AUG-14 11.49.44.984000000 AM,N,,
