g_cmn_enty_sk,g_adr_usg_ty_cd,g_adr_sk,g_adr_usg_seq_num,g_adr_glbl_sig_cd,g_adr_usg_ty_sig_cd,g_adr_usg_chg_rsn_cd,g_adr_usg_stat_cd,g_adr_usg_end_dt,g_adr_usg_beg_dt,g_attn_nam,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts,g_dummy_ind,g_dummy_ts,g_dummy_user_id
1000100.0,BK,11804871.0,1.0,,S,,A,2018-01-31 00:00:00,2013-10-01 00:00:00,,1.0,B-Term-Prov-Trigger_1806955.00,31-JAN-18 06.01.08.752101000 PM,JMLAGRO,18-JUN-14 03.29.09.574000000 PM,N,,
1000100.0,M,11804873.0,1.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,11.0,JMLAGRO,04-AUG-15 10.12.21.089000000 AM,JMLAGRO,18-JUN-14 03.29.09.610000000 PM,N,,
1000101.0,B,1184288.0,3.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,11.0,MMANYGUNS,13-MAR-15 01.07.20.897000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000101.0,M,1186621.0,1.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,11.0,MMANYGUNS,13-MAR-15 01.07.20.866000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000101.0,M,11827040.0,1.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,9.0,MMANYGUNS,13-MAR-15 01.07.20.857000000 PM,PJHEID,08-OCT-14 08.23.13.797000000 AM,N,,
1000101.0,B,11827041.0,1.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,4.0,MMANYGUNS,13-MAR-15 01.07.20.901000000 PM,PJHEID,08-OCT-14 08.23.13.821000000 AM,N,,
1000101.0,BK,11827038.0,1.0,,S,,A,2013-09-30 00:00:00,2013-10-01 00:00:00,,1.0,B-Term-Prov-Trigger_2404152.00,20-FEB-19 06.01.03.049835000 PM,PJHEID,08-OCT-14 08.23.13.735000000 AM,N,,
1000101.0,S,1183119.0,2.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,12.0,B-Term-Prov-Trigger_2404152.00,20-FEB-19 06.01.03.049835000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000101.0,S,11827039.0,3.0,,P,,A,2013-09-30 00:00:00,2013-10-01 00:00:00,,13.0,B-Term-Prov-Trigger_2404152.00,20-FEB-19 06.01.03.049835000 PM,PJHEID,08-OCT-14 08.23.13.748000000 AM,N,,
1000102.0,B,1184302.0,3.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,SKOEHLY,30-APR-19 11.40.51.976000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000102.0,M,1186635.0,1.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,SKOEHLY,30-APR-19 11.40.51.994000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000102.0,S,1183133.0,2.0,,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,1.0,SKOEHLY,30-APR-19 11.40.52.003000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000103.0,B,1184338.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000103.0,M,1186671.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000103.0,S,1183169.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000104.0,B,1184339.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000104.0,M,1186672.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000104.0,S,1183170.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000105.0,B,1185803.0,3.0,,S, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,7.0,NICOLERICHTER,07-OCT-24 03.14.01.215000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000105.0,B,13090799.0,0.0,,S,,A,9999-12-31 00:00:00,2024-10-07 00:00:00,,0.0,NICOLERICHTER,07-OCT-24 03.14.01.275000000 PM,NICOLERICHTER,07-OCT-24 03.14.01.275000000 PM,N,,
1000105.0,M,1187047.0,1.0,,S, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,7.0,NICOLERICHTER,07-OCT-24 03.17.48.406000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000105.0,M,13090810.0,0.0,,S,,A,9999-12-31 00:00:00,2024-10-07 00:00:00,,0.0,NICOLERICHTER,07-OCT-24 03.17.48.418000000 PM,NICOLERICHTER,07-OCT-24 03.17.48.418000000 PM,N,,
1000105.0,S,1185400.0,2.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,5.0,JMLAGRO,27-JAN-15 10.14.53.345000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000105.0,S,11798246.0,1.0,,S,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,5.0,JMLAGRO,27-JAN-15 10.14.53.333000000 AM,JOYSPEZIALE,03-JUN-14 03.49.37.268000000 PM,N,,
1000105.0,B,11798248.0,1.0,,S,I,A,2024-10-06 00:00:00,2013-10-01 00:00:00,,5.0,ANDOLL,21-NOV-25 12.18.25.253000000 PM,JOYSPEZIALE,03-JUN-14 03.49.37.471000000 PM,N,,
1000105.0,M,11798247.0,1.0,,S,I,A,2024-10-06 00:00:00,2013-10-01 00:00:00,,3.0,ANDOLL,21-NOV-25 12.19.37.307000000 PM,JOYSPEZIALE,03-JUN-14 03.49.37.408000000 PM,N,,
1000106.0,B,1185804.0,3.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,11.0,NICOLERICHTER,29-DEC-25 01.28.32.936000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000106.0,B,11798250.0,1.0,,P,,A,2025-12-28 00:00:00,2013-10-01 00:00:00,,13.0,NICOLERICHTER,29-DEC-25 01.28.32.940000000 PM,JOYSPEZIALE,03-JUN-14 03.49.39.594000000 PM,N,,
1000106.0,B,13284390.0,0.0,,P,I,A,9999-12-31 00:00:00,2025-12-29 00:00:00,,0.0,NICOLERICHTER,29-DEC-25 01.28.32.986000000 PM,NICOLERICHTER,29-DEC-25 01.28.32.986000000 PM,N,,
1000106.0,M,1187048.0,1.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,10.0,AFISCHER,06-JAN-17 10.32.26.396000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000106.0,M,11798249.0,1.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,8.0,AFISCHER,06-JAN-17 10.32.26.379000000 AM,JOYSPEZIALE,03-JUN-14 03.49.39.528000000 PM,N,,
1000106.0,S,1185401.0,2.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,10.0,NICOLERICHTER,29-DEC-25 01.26.31.514000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000106.0,S,11798251.0,1.0,,P,,A,2025-12-28 00:00:00,2013-10-01 00:00:00,,13.0,NICOLERICHTER,29-DEC-25 01.26.31.490000000 PM,JOYSPEZIALE,03-JUN-14 03.49.39.824000000 PM,N,,
1000106.0,S,13284389.0,0.0,,P,I,A,9999-12-31 00:00:00,2025-12-29 00:00:00,,0.0,NICOLERICHTER,29-DEC-25 01.26.31.481000000 PM,NICOLERICHTER,29-DEC-25 01.26.31.481000000 PM,N,,
1000107.0,B,1185805.0,3.0,T,S, ,A,2011-08-18 00:00:00,1899-12-29 00:00:00,,2.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.42.644892000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000107.0,M,1187049.0,1.0,P,S, ,A,2011-08-18 00:00:00,1899-12-29 00:00:00,,2.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.42.644892000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000107.0,S,1185402.0,2.0,S,S, ,A,2011-08-18 00:00:00,1899-12-29 00:00:00,,2.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.42.644892000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000108.0,B,1185806.0,3.0,,S, ,D,2016-07-25 11:22:33,1899-12-29 00:00:00,,13.0,LKHUNT,15-NOV-16 10.31.24.442000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000108.0,B,11798245.0,1.0,,S,,D,2016-07-25 11:22:33,2013-10-01 00:00:00,,16.0,LKHUNT,15-NOV-16 10.31.23.266000000 AM,JOYSPEZIALE,03-JUN-14 03.49.33.109000000 PM,N,,
1000108.0,B,11983468.0,1.0,,S,,D,2016-11-14 11:22:33,2013-10-01 00:00:00,,16.0,LKHUNT,15-NOV-16 10.31.23.222000000 AM,DMOCK,26-JUL-16 12.31.45.812000000 PM,N,,
1000108.0,B,11983470.0,0.0,,S,,D,2016-11-14 11:22:33,2016-07-26 00:00:00,,2.0,LKHUNT,15-NOV-16 10.31.24.449000000 AM,DMOCK,26-JUL-16 12.31.45.823000000 PM,N,,
1000108.0,B,12024226.0,1.0,,S,,A,2016-11-14 00:00:00,2013-10-01 00:00:00,,15.0,DataFix_ESPRD01254256,15-APR-19 05.18.56.000000000 PM,LKHUNT,15-NOV-16 10.30.26.202000000 AM,N,,
1000108.0,B,12024228.0,0.0,,S,I,A,2025-11-19 00:00:00,2016-11-15 00:00:00,,2.0,DEDEMILLS,20-NOV-25 05.47.14.586000000 AM,LKHUNT,15-NOV-16 10.30.26.233000000 AM,N,,
1000108.0,B,13272110.0,0.0,,S,,A,9999-12-31 00:00:00,2025-11-20 00:00:00,,0.0,DEDEMILLS,20-NOV-25 05.47.14.749000000 AM,DEDEMILLS,20-NOV-25 05.47.14.749000000 AM,N,,
1000108.0,M,1187050.0,1.0,,S, ,D,2016-07-25 11:22:33,1899-12-29 00:00:00,,13.0,LKHUNT,15-NOV-16 10.31.23.224000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000108.0,M,11798244.0,1.0,,S,,D,2016-07-25 11:22:33,2013-10-01 00:00:00,,16.0,LKHUNT,15-NOV-16 10.31.23.281000000 AM,JOYSPEZIALE,03-JUN-14 03.49.32.830000000 PM,N,,
1000108.0,M,11983467.0,1.0,,S,,D,2016-11-14 11:22:33,2013-10-01 00:00:00,,16.0,LKHUNT,15-NOV-16 10.31.23.231000000 AM,DMOCK,26-JUL-16 12.31.45.806000000 PM,N,,
1000108.0,M,11983469.0,0.0,,S,,D,2016-11-14 11:22:33,2016-07-26 00:00:00,,2.0,LKHUNT,15-NOV-16 10.31.23.217000000 AM,DMOCK,26-JUL-16 12.31.45.817000000 PM,N,,
1000108.0,M,12024225.0,1.0,,S,,A,2016-11-14 00:00:00,2013-10-01 00:00:00,,15.0,DataFix_ESPRD01254256,15-APR-19 05.18.57.000000000 PM,LKHUNT,15-NOV-16 10.30.26.192000000 AM,N,,
1000108.0,M,12024227.0,0.0,,S,I,A,2025-11-19 00:00:00,2016-11-15 00:00:00,,2.0,DEDEMILLS,20-NOV-25 05.47.14.592000000 AM,LKHUNT,15-NOV-16 10.30.26.221000000 AM,N,,
1000108.0,M,13272109.0,0.0,,S,,A,9999-12-31 00:00:00,2025-11-20 00:00:00,,0.0,DEDEMILLS,20-NOV-25 05.47.14.673000000 AM,DEDEMILLS,20-NOV-25 05.47.14.673000000 AM,N,,
1000108.0,S,1185403.0,2.0,,P, ,I,2016-07-25 00:00:00,1899-12-29 00:00:00,,12.0,DMOCK,26-JUL-16 12.31.45.764000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000108.0,S,11798243.0,1.0,,S,,A,2016-11-14 00:00:00,2013-10-01 00:00:00,,14.0,DM_ESPRD01214516_2,15-DEC-17 07.06.33.000000000 PM,JOYSPEZIALE,03-JUN-14 03.49.32.614000000 PM,N,,
1000108.0,S,11983466.0,0.0,,P,,I,2016-11-14 00:00:00,2016-07-26 00:00:00,,1.0,LKHUNT,15-NOV-16 10.30.26.214000000 AM,DMOCK,26-JUL-16 12.31.45.771000000 PM,N,,
1000108.0,S,12024224.0,0.0,,S,,A,9999-12-31 00:00:00,2016-11-15 00:00:00,,2.0,DM_ESPRD01214516_2,27-APR-18 11.45.57.178000000 AM,LKHUNT,15-NOV-16 10.30.26.090000000 AM,N,,
1000109.0,B,11851610.0,1.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,6.0,MMANYGUNS,10-JUL-15 10.39.22.851000000 AM,PJHEID,12-MAR-15 04.56.52.965000000 PM,N,,
1000109.0,BK,11851611.0,1.0,,S,,A,2016-09-23 00:00:00,2013-10-01 00:00:00,,1.0,B-Term-Prov-Trigger_1289553.00,01-FEB-17 06.00.43.765114000 PM,PJHEID,12-MAR-15 04.56.53.060000000 PM,N,,
1000109.0,M,11851609.0,3.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,13.0,MMANYGUNS,10-JUL-15 10.39.22.825000000 AM,PJHEID,12-MAR-15 04.56.52.881000000 PM,N,,
1000109.0,S,11851608.0,1.0,,P,,A,2016-09-23 00:00:00,2013-10-01 00:00:00,,7.0,B-Term-Prov-Trigger_1289553.00,01-FEB-17 06.00.43.765114000 PM,PJHEID,12-MAR-15 04.56.52.859000000 PM,N,,
1000109.0,S,1185404.0,2.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,15.0,MMANYGUNS,10-JUL-15 10.39.22.841000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000109.0,B,1185807.0,3.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,15.0,MMANYGUNS,10-JUL-15 10.39.22.848000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000109.0,M,1187051.0,1.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,15.0,MMANYGUNS,10-JUL-15 10.39.22.835000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000110.0,B,1185808.0,3.0,,S, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,5.0,CR2141_DATACORRECTION,11-JUN-15 10.33.36.222000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000110.0,M,1187052.0,1.0,,S, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,5.0,CR2141_DATACORRECTION,11-JUN-15 10.33.36.217000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000110.0,S,1185405.0,2.0,,S, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,5.0,CR1906_SET_ENDDT_4OCT15,11-JUN-15 10.33.36.229000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000111.0,B,1185809.0,3.0,,S, ,A,2012-11-01 00:00:00,1899-12-29 00:00:00,,3.0,MLMOOS,12-SEP-19 11.48.20.040000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000111.0,M,1187053.0,1.0,,S, ,A,2012-11-01 00:00:00,1899-12-29 00:00:00,,3.0,MLMOOS,12-SEP-19 11.48.20.052000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000111.0,S,1185406.0,2.0,,S, ,A,2012-11-01 00:00:00,1899-12-29 00:00:00,,3.0,MLMOOS,12-SEP-19 11.48.20.056000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000112.0,B,1185810.0,3.0,,S, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,12.0,SKOEHLY,06-APR-15 01.12.26.570000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000112.0,M,1187054.0,1.0,,S, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,13.0,SKOEHLY,23-AUG-17 02.57.13.836000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000112.0,M,12106110.0,0.0,,S,I,A,2019-08-28 00:00:00,2017-08-23 00:00:00,,1.0,ANNDOLL,29-AUG-19 02.53.32.268000000 PM,SKOEHLY,23-AUG-17 02.57.13.888000000 PM,N,,
1000112.0,M,12106114.0,0.0,,S,R,A,2017-08-22 00:00:00,2017-08-23 00:00:00,,0.0,SKOEHLY,23-AUG-17 02.59.42.578000000 PM,SKOEHLY,23-AUG-17 02.59.42.578000000 PM,N,,
1000112.0,M,12328853.0,0.0,,S,,A,9999-12-31 00:00:00,2019-08-29 00:00:00,,0.0,ANNDOLL,29-AUG-19 02.53.32.257000000 PM,ANNDOLL,29-AUG-19 02.53.32.257000000 PM,N,,
1000112.0,S,1185407.0,2.0,,S, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,12.0,SKOEHLY,06-APR-15 01.12.26.570000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000112.0,S,11801444.0,1.0,,S,,A,2022-09-30 00:00:00,2013-10-01 00:00:00,,16.0,B-Term-Prov-Trigger_4932690.00,24-MAR-23 06.02.56.410133000 PM,JMLAGRO,10-JUN-14 10.03.19.216000000 AM,N,,
1000112.0,B,11801446.0,1.0,,S,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,15.0,SKOEHLY,06-APR-15 01.12.26.570000000 PM,JMLAGRO,10-JUN-14 10.03.19.462000000 AM,N,,
1000112.0,BK,11801443.0,1.0,,S,,A,2022-09-30 00:00:00,2013-10-01 00:00:00,,1.0,B-Term-Prov-Trigger_4932690.00,24-MAR-23 06.02.56.410133000 PM,JMLAGRO,10-JUN-14 10.03.19.170000000 AM,N,,
1000112.0,M,11801445.0,1.0,,S,R,A,2017-08-22 00:00:00,2013-10-01 00:00:00,,17.0,SKOEHLY,23-AUG-17 02.59.42.482000000 PM,JMLAGRO,10-JUN-14 10.03.19.350000000 AM,N,,
1000113.0,B,1185811.0,3.0,,S, ,A,2012-11-01 00:00:00,1899-12-29 00:00:00,,3.0,MLMOOS,12-SEP-19 01.56.11.078000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000113.0,M,1187055.0,1.0,,S, ,A,2012-11-01 00:00:00,1899-12-29 00:00:00,,3.0,MLMOOS,12-SEP-19 01.56.11.096000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000113.0,S,1185408.0,2.0,,S, ,A,2012-11-01 00:00:00,1899-12-29 00:00:00,,3.0,MLMOOS,12-SEP-19 01.56.11.101000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000114.0,B,1185812.0,3.0,,S, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,10.0,THENDERSON,21-AUG-15 10.44.58.844000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000114.0,M,1187056.0,1.0,,S, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,11.0,ANNDOLL,29-AUG-19 01.46.31.606000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000114.0,M,12328795.0,0.0,,S,,A,9999-12-31 00:00:00,2019-08-29 00:00:00,,0.0,ANNDOLL,29-AUG-19 01.46.31.869000000 PM,ANNDOLL,29-AUG-19 01.46.31.869000000 PM,N,,
1000114.0,S,1185409.0,2.0,,S, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,10.0,THENDERSON,21-AUG-15 10.44.58.839000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000114.0,S,11801380.0,3.0,,S,,A,2022-09-30 00:00:00,2013-10-01 00:00:00,,9.0,B-Term-Prov-Trigger_4932690.00,24-MAR-23 06.02.56.410133000 PM,PJHEID,10-JUN-14 08.39.08.121000000 AM,N,,
1000114.0,B,11801378.0,1.0,,S,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,12.0,THENDERSON,21-AUG-15 10.44.58.864000000 AM,PJHEID,10-JUN-14 08.39.07.863000000 AM,N,,
1000114.0,BK,11801379.0,1.0,,S,,A,2022-09-30 00:00:00,2013-10-01 00:00:00,,1.0,B-Term-Prov-Trigger_4932690.00,24-MAR-23 06.02.56.410133000 PM,PJHEID,10-JUN-14 08.39.08.090000000 AM,N,,
1000114.0,M,11801377.0,1.0,,S,I,A,2019-08-28 00:00:00,2013-10-01 00:00:00,,14.0,ANNDOLL,29-AUG-19 01.46.31.776000000 PM,PJHEID,10-JUN-14 08.39.07.714000000 AM,N,,
1000115.0,B,1185813.0,3.0,,S, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,6.0,SKOEHLY,06-APR-15 07.10.01.468000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000115.0,M,1187057.0,1.0,,S, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,7.0,ANNDOLL,17-OCT-19 01.29.18.900000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000115.0,M,12367984.0,0.0,,S,,A,9999-12-31 00:00:00,2019-10-17 00:00:00,,0.0,ANNDOLL,17-OCT-19 01.29.18.889000000 PM,ANNDOLL,17-OCT-19 01.29.18.889000000 PM,N,,
1000115.0,S,1185410.0,2.0,,S, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,6.0,SKOEHLY,06-APR-15 07.10.01.469000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000115.0,S,11368417.0,3.0,,S,,A,2022-09-20 00:00:00,2013-10-01 00:00:00,,7.0,B-Term-Prov-Trigger_4932690.00,24-MAR-23 06.02.56.410133000 PM,JMLAGRO,24-APR-14 03.12.31.448000000 PM,N,,
1000115.0,B,11368419.0,1.0,,S,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,6.0,SKOEHLY,06-APR-15 07.10.01.468000000 AM,JMLAGRO,24-APR-14 03.12.31.697000000 PM,N,,
1000115.0,BK,11368416.0,1.0,,S,,A,2022-09-20 00:00:00,2013-10-01 00:00:00,,1.0,B-Term-Prov-Trigger_4932690.00,24-MAR-23 06.02.56.410133000 PM,JMLAGRO,24-APR-14 03.12.31.420000000 PM,N,,
1000115.0,M,11368418.0,1.0,,S,I,A,2019-10-16 00:00:00,2013-10-01 00:00:00,,8.0,ANNDOLL,17-OCT-19 01.29.18.853000000 PM,JMLAGRO,24-APR-14 03.12.31.576000000 PM,N,,
1000116.0,B,1185814.0,3.0,,S, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,13.0,CJFRANCIS,19-FEB-19 01.51.19.383000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000116.0,B,11937642.0,0.0,,S,,A,9999-12-31 00:00:00,2016-03-17 00:00:00,,1.0,CJFRANCIS,19-FEB-19 01.51.19.383000000 PM,CJFRANCIS,17-MAR-16 10.06.57.912000000 AM,N,,
1000116.0,BK,11801362.0,1.0,,S,,A,2015-06-30 00:00:00,2013-10-01 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.43.369134000 PM,PJHEID,10-JUN-14 08.26.56.168000000 AM,N,,
1000116.0,M,1187058.0,1.0,,S, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,13.0,CJFRANCIS,19-FEB-19 01.51.19.383000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000116.0,M,11937641.0,0.0,,S,,A,9999-12-31 00:00:00,2016-03-17 00:00:00,,1.0,CJFRANCIS,19-FEB-19 01.51.19.383000000 PM,CJFRANCIS,17-MAR-16 10.06.57.904000000 AM,N,,
1000116.0,S,1185411.0,2.0,,S, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,13.0,CJFRANCIS,19-FEB-19 01.51.19.383000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000116.0,S,11937640.0,0.0,,S,,A,2015-06-30 00:00:00,2016-03-17 00:00:00,,2.0,B-Term-Prov-Trigger_429633.00,26-JUL-23 06.13.12.529650000 PM,CJFRANCIS,17-MAR-16 10.06.57.839000000 AM,N,,
1000116.0,S,11801363.0,3.0,,P,,I,2015-06-30 00:00:00,2013-10-01 00:00:00,,12.0,B-Term-Prov-Trigger_429633.00,26-JUL-23 06.13.12.529650000 PM,PJHEID,10-JUN-14 08.26.56.188000000 AM,N,,
1000116.0,B,11801365.0,1.0,,S,,I,2016-03-16 00:00:00,2013-10-01 00:00:00,,17.0,RRUD,22-FEB-19 09.58.04.649000000 AM,PJHEID,10-JUN-14 08.26.56.350000000 AM,N,,
1000116.0,M,11801364.0,1.0,,S,,I,2016-03-16 00:00:00,2013-10-01 00:00:00,,17.0,RRUD,22-FEB-19 09.58.04.686000000 AM,PJHEID,10-JUN-14 08.26.56.250000000 AM,N,,
1000117.0,B,1185815.0,3.0,,S, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,5.0,RSMART60,25-OCT-16 10.49.01.091000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000117.0,M,1187059.0,1.0,,S, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,5.0,RSMART60,25-OCT-16 10.49.01.163000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000117.0,S,1185412.0,2.0,,S, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,5.0,RSMART60,25-OCT-16 10.49.01.172000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000117.0,BK,11807206.0,1.0,,S,,A,2018-01-31 00:00:00,2013-10-01 00:00:00,,1.0,B-Term-Prov-Trigger_1806955.00,31-JAN-18 06.01.08.752101000 PM,KWOODALL,24-JUN-14 01.39.08.285000000 PM,N,,
1000117.0,B,11807209.0,1.0,,S,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,3.0,KWOODALL,13-MAY-15 11.54.30.328000000 AM,KWOODALL,24-JUN-14 01.39.08.552000000 PM,N,,
1000117.0,M,11807208.0,1.0,,S,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,4.0,RSMART60,25-OCT-16 10.49.01.100000000 AM,KWOODALL,24-JUN-14 01.39.08.383000000 PM,N,,
1000117.0,S,11807207.0,3.0,,S,,A,2018-01-31 00:00:00,2013-10-01 00:00:00,,3.0,B-Term-Prov-Trigger_1806955.00,31-JAN-18 06.01.08.752101000 PM,KWOODALL,24-JUN-14 01.39.08.308000000 PM,N,,
