R_FUNC_AREA_CD,R_LIST_NUM,R_LIST_DTL_SK,R_LOB_CD,R_LIST_BEG_DT,R_LIST_BEG_VALUE,R_VOID_DT,R_LIST_END_DT,R_LIST_END_VALUE,R_LIST_SORT_NUM,L_HIBERNATE_VER_NUM,G_AUD_USER_ID,G_AUD_TS,G_AUD_ADD_USER_ID,G_AUD_ADD_TS
P1,1004,1017866,MED,01-JAN-01,43,,31-DEC-99,43,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1004,1017867,MED,01-JAN-01,44,,31-DEC-99,44,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1004,1017868,MED,01-JAN-01,45,,31-DEC-99,45,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1104,1017869,MED,01-JAN-01,001,,31-DEC-99,001,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1104,1017870,MED,01-JAN-01,002,,31-DEC-99,002,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1061,1018846,MED,01-JAN-01,2251E1300X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018847,MED,01-JAN-01,2251G0304X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018848,MED,01-JAN-01,2251H1200X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018849,MED,01-JAN-01,2251H1300X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018850,MED,01-JAN-01,2251N0400X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018851,MED,01-JAN-01,2251P0200X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018852,MED,01-JAN-01,2251S0007X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018853,MED,01-JAN-01,2251X0800X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018854,MED,01-JAN-01,225200000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018855,MED,01-JAN-01,225400000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018856,MED,01-JAN-01,225500000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018857,MED,01-JAN-01,2255A2300X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018858,MED,01-JAN-01,2255R0406X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018859,MED,01-JAN-01,225600000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018860,MED,01-JAN-01,225700000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018861,MED,01-JAN-01,225800000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,12,1025583,MED,01-JAN-08,098,,31-DEC-99,,,0,JPRYOR,03-FEB-12 12.00.00.000000000 AM,NH.L.Griggs.ESPRD00733720,03-FEB-12 12.00.00.000000000 AM
P1,12,1018869,MED,01-JAN-08,005,,31-DEC-99,,,0,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM
P1,12,1018870,MED,01-JAN-08,006,,31-DEC-99,,,0,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM
P1,12,1018871,MED,01-JAN-08,007,,31-DEC-99,,,0,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM
P1,12,1018872,MED,01-JAN-08,008,,31-DEC-99,,,0,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM
P1,12,1018873,MED,01-JAN-08,010,,31-DEC-99,,,0,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM
P1,12,1018874,MED,01-JAN-08,011,,31-DEC-99,,,0,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM
P1,12,1018875,MED,01-JAN-08,012,,31-DEC-99,,,0,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM
P1,12,1018876,MED,01-JAN-08,013,,31-DEC-99,,,0,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM
P1,12,1018877,MED,01-JAN-08,014,,31-DEC-99,,,0,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM
P1,12,1018878,MED,01-JAN-08,015,,31-DEC-99,,,0,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM
P1,12,1018879,MED,01-JAN-08,016,,31-DEC-99,,,0,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM
P1,12,1018880,MED,01-JAN-08,017,,31-DEC-99,,,0,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM
P1,12,1018881,MED,01-JAN-08,018,,31-DEC-99,,,0,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM
P1,12,1018882,MED,01-JAN-08,019,,31-DEC-99,,,0,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM,INITIAL_LOAD,18-JUL-08 12.00.00.000000000 AM
P1,49,1019194,MED,01-JAN-05,2471R0002X,,31-DEC-99,2471R0002X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1019195,MED,01-JAN-05,2471S1302X,,31-DEC-99,2471S1302X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,1061,1018100,MED,01-JAN-01,211D00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018101,MED,01-JAN-01,213E00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018102,MED,01-JAN-01,213EG0000X,,30-SEP-06,213EG0000X,,1,PSMITHSU05,17-DEC-13 11.17.12.444000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018103,MED,01-JAN-01,213EP0504X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018104,MED,01-JAN-01,213EP1101X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018105,MED,01-JAN-01,213ER0200X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018106,MED,01-JAN-01,213ES0000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018107,MED,01-JAN-01,213ES0103X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1018108,MED,01-JAN-01,213ES0131X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,49,1019181,MED,01-JAN-05,2471B0102X,,31-DEC-99,2471B0102X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1019186,MED,01-JAN-05,2471C1101X,,31-DEC-99,2471C1101X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1019187,MED,01-JAN-05,2471C1106X,,31-DEC-99,2471C1106X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1019188,MED,01-JAN-05,2471C3401X,,31-DEC-99,2471C3401X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1019189,MED,01-JAN-05,2471C3402X,,31-DEC-99,2471C3402X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1019190,MED,01-JAN-05,2471M1202X,,31-DEC-99,2471M1202X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1019191,MED,01-JAN-05,2471M2300X,,31-DEC-99,2471M2300X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1019192,MED,01-JAN-05,2471N0900X,,31-DEC-99,2471N0900X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1019193,MED,01-JAN-05,2471Q0001X,,31-DEC-99,2471Q0001X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,1055,1019158,MED,01-JAN-01,107,,31-DEC-99,107,,0,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM
P1,1055,1019159,MED,01-JAN-01,109,,31-DEC-99,109,,0,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM
P1,1055,1019160,MED,01-JAN-01,111,,31-DEC-99,111,,0,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM
P1,1055,1019161,MED,01-JAN-01,113,,31-DEC-99,113,,0,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM
P1,1055,1019162,MED,01-JAN-01,115,,31-DEC-99,115,,0,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM
P1,1055,1019163,MED,01-JAN-01,117,,31-DEC-99,117,,0,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM
P1,1055,1019164,MED,01-JAN-01,119,,31-DEC-99,119,,0,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM
P1,1055,1019165,MED,01-JAN-01,121,,31-DEC-99,121,,0,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM
P1,1055,1019166,MED,01-JAN-01,123,,31-DEC-99,123,,0,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM,INITIAL_LOAD,10-NOV-10 12.00.00.000000000 AM
P1,1061,1018907,MED,01-JAN-01,207RI0200X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,49,1019196,MED,01-JAN-05,2471V0105X,,31-DEC-99,2471V0105X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1019197,MED,01-JAN-05,2471V0106X,,31-DEC-99,2471V0106X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1019198,MED,01-JAN-05,247200000X,,31-DEC-99,247200000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1019199,MED,01-JAN-05,2472B0301X,,31-DEC-99,2472B0301X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1019200,MED,01-JAN-05,2472D0500X,,31-DEC-99,2472D0500X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,1104,1019221,MED,01-JAN-01,003,,31-DEC-99,003,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1104,1019222,MED,01-JAN-01,009,,31-DEC-99,009,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1020,1019224,MED,01-JAN-01,M010,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1061,1016502,MED,01-JAN-01,364SR0400X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016503,MED,01-JAN-01,364SS0200X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016504,MED,01-JAN-01,364ST0500X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016505,MED,01-JAN-01,364SW0102X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016506,MED,01-JAN-01,364SX0106X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016521,MED,01-JAN-01,261QP2300X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016522,MED,01-JAN-01,261QP2400X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016523,MED,01-JAN-01,261QP3300X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016524,MED,01-JAN-01,261QR0200X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017495,MED,01-JAN-01,246ZG1000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017496,MED,01-JAN-01,246ZI1000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017497,MED,01-JAN-01,246ZN0300X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017498,MED,01-JAN-01,246ZS0400X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1124,1016248,MED,01-JAN-01,9011,,31-DEC-99,9011,,0,INITIAL_LOAD,31-JAN-08 12.00.00.000000000 AM,INITIAL_LOAD,31-JAN-08 12.00.00.000000000 AM
P1,1125,1016249,MED,01-JAN-01,Y,,31-DEC-99,Y,2,0,INITIAL_LOAD,31-JAN-08 12.00.00.000000000 AM,INITIAL_LOAD,31-JAN-08 12.00.00.000000000 AM
P1,1125,1016250,MED,01-JAN-01,N,,31-DEC-99,N,1,0,INITIAL_LOAD,31-JAN-08 12.00.00.000000000 AM,INITIAL_LOAD,31-JAN-08 12.00.00.000000000 AM
P1,1061,1016362,MED,01-JAN-01,364SP0811X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016363,MED,01-JAN-01,364SP0812X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,24,1016364,MED,01-JAN-08,P,,31-DEC-99,P,,0,INITIAL_LOAD,14-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,14-AUG-08 12.00.00.000000000 AM
P1,24,1016365,MED,01-JAN-08,S,,31-DEC-99,S,,0,INITIAL_LOAD,14-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,14-AUG-08 12.00.00.000000000 AM
P1,1061,1016366,MED,01-JAN-01,364SP0813X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016367,MED,01-JAN-01,364SP1700X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016368,MED,01-JAN-01,364SP2800X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1004,1016541,MED,01-JAN-01,46,,31-DEC-99,46,,0,INITIAL_LOAD,04-NOV-08 12.00.00.000000000 AM,INITIAL_LOAD,04-NOV-08 12.00.00.000000000 AM
P1,1061,1016543,MED,01-JAN-01,385H00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016546,MED,01-JAN-01,385HR2050X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016547,MED,01-JAN-01,385HR2055X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016548,MED,01-JAN-01,385HR2060X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016549,MED,01-JAN-01,385HR2065X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016550,MED,01-JAN-01,390200000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1021,1016551,MED,01-JAN-01,9942,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1021,1016552,MED,01-JAN-01,9943,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1021,1016553,MED,01-JAN-01,9944,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1021,1016554,MED,01-JAN-01,9945,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1021,1016555,MED,01-JAN-01,9946,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1021,1016556,MED,01-JAN-01,9947,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1021,1016557,MED,01-JAN-01,9948,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1021,1016558,MED,01-JAN-01,9949,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1021,1016559,MED,01-JAN-01,9950,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1021,1016560,MED,01-JAN-01,9951,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1021,1016561,MED,01-JAN-01,9952,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1021,1016562,MED,01-JAN-01,9953,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1021,1016563,MED,01-JAN-01,9954,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1021,1016564,MED,01-JAN-01,9955,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1021,1016565,MED,01-JAN-01,9956,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1061,1016566,MED,01-JAN-01,225XP0019X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016567,MED,01-JAN-01,225XP0200X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016568,MED,01-JAN-01,225XR0403X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016569,MED,01-JAN-01,226300000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1016570,MED,01-JAN-01,227800000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017513,MED,01-JAN-01,246ZG0701X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1066,1017514,MED,01-JAN-01,51,,31-DEC-99,,,0,mboufford,07-JUN-07 12.00.00.000000000 AM,mboufford,07-JUN-07 12.00.00.000000000 AM
P1,1061,1017515,MED,01-JAN-01,2470A2800X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017521,MED,01-JAN-01,172V00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017522,MED,01-JAN-01,173000000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017523,MED,01-JAN-01,173C00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017524,MED,01-JAN-01,173F00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017525,MED,01-JAN-01,174400000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017526,MED,01-JAN-01,1744G0900X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017527,MED,01-JAN-01,1744P3200X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017528,MED,01-JAN-01,1744R1102X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017529,MED,01-JAN-01,1744R1103X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017530,MED,01-JAN-01,174M00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017531,MED,01-JAN-01,174MM1900X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1017532,MED,01-JAN-01,175F00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
